mode,set,scenario,true_range,pos_err,course_err,speed_err,dis_err,clears_disagree
centroid,head_on_width,4,2.9399020829193936,0.7466176815156015,0.4711440895571002,0.005605800405812322,0.018760066907465373,False
centroid,head_on_width,4,2.450369252737581,0.7494171527458575,0.4711440895571002,0.005605800405812322,0.016450460885875998,False
centroid,head_on_width,4,1.9617617246418453,0.7522206675035641,0.4711440895571002,0.005605800405812322,0.014140704587726594,False
centroid,head_on_width,4,1.8642167429786274,0.9230425955896137,0.4711440895571002,0.005605800405812322,0.013678736637420419,False
centroid,head_on_width,5,14.85131593987915,0.784968422958096,2.700212144501137,0.06348184957787872,0.3641741978391536,False
centroid,head_on_width,5,14.296002252956347,0.734162505417771,5.38802888049301,0.013377670612671588,0.23480102034985484,False
centroid,head_on_width,5,13.741333238817443,0.7789899722321258,0.2759537812284236,0.03637081199564507,0.06099484233714869,False
centroid,head_on_width,5,13.187277375189687,0.7276391532833842,3.094924754001312,0.03138227060239651,0.4686305219673259,False
centroid,head_on_width,5,12.633811562210061,0.736396287437478,2.981713995565997,0.006683761157044832,0.6300474609422927,False
centroid,head_on_width,5,12.080921319362721,0.7329136163770279,9.093693927239258,0.005941395355929302,0.6166760319085476,False
centroid,head_on_width,5,11.528601253115237,0.7369747218042045,1.2905451611082412,0.0008886013948674609,0.30309210512885754,False
centroid,head_on_width,5,10.976855861542132,0.7192302557738717,3.341436806998246,0.018559960128064712,0.6843799450725538,False
centroid,head_on_width,5,10.425700773704655,0.7410259636268535,1.30556032068219,0.014274724659651516,0.16417324744963546,False
centroid,head_on_width,5,9.875164567958956,0.7874281546063592,5.4185619353484356,0.05711891894542609,0.8501831393813265,False
centroid,head_on_width,5,9.325291383395406,0.7429656919299056,1.0675576482148301,0.015399542721531212,0.13643338274499062,False
centroid,head_on_width,5,8.776144646781274,0.7042252357269964,5.945712679796117,0.04727428049332694,0.6608434836938444,False
centroid,head_on_width,5,8.227812408502585,0.6811514323064406,1.4579876974749766,0.04653251416875437,0.26012059612364846,False
centroid,head_on_width,5,7.680415058681524,0.7106241623313316,1.0150343908181867,0.004445993852676744,0.19504757667469452,False
centroid,head_on_width,5,7.134116657817979,0.691605969217362,1.6516410592190027,0.014192981991602682,0.1334756020250728,False
centroid,head_on_width,5,6.589141912623215,0.6650657039749862,0.8845213079461587,0.03317953885057501,0.04007635232158202,False
centroid,head_on_width,5,6.0458022435784855,0.586966815015594,6.030255623889872,0.09772322561770713,0.6772039061556783,False
